"","group_id","user_id","time","type","module","correct","content"
"18077",157,"5608",1471377808,"chat",NA,NA,"You on the graph now?"
"18078",157,"5774",1471377811,"chat",NA,NA,"yeah"
"18079",157,"5774",1471377833,"chat",NA,NA,"i dont know how to figure of g(1)"
"18080",157,"5608",1471377866,"chat",NA,NA,"Dont know this one"
"18081",157,"5774",1471377873,"chat",NA,NA,"oh"
"18082",157,"5774",1471377888,"chat",NA,NA,"im going to assume "
"18083",157,"5774",1471377903,"chat",NA,NA,"do you have a f(x) graph?"
"18084",157,"5608",1471377911,"chat",NA,NA,"yes"
"18085",157,"5774",1471377927,"chat",NA,NA,"so G(1) is 4"
"18086",157,"5774",1471377950,"chat",NA,NA,"so on your graph go to the fourth dot and see what the y coordinate is"
"18087",157,"5774",1471377958,"chat",NA,NA,"and lets go with that"
"18088",157,"5608",1471377963,"chat",NA,NA,"8"
"18089",157,"5774",1471377971,"problem","089HA_COL_J2",1,"8"
"18090",157,"5608",1471377986,"problem","089HA_COL_J1",1,"8"
"18091",157,"5774",1471378040,"chat",NA,NA,"2.5"
"18092",157,"5774",1471378048,"chat",NA,NA,"or maybe 5"
"18093",157,"5774",1471378056,"problem","087HA_COL_S",1,"5"
"18094",157,"5608",1471378059,"chat",NA,NA,"do you have a cost?"
"18095",157,"5774",1471378076,"chat",NA,NA,"c represents cost"
"18096",157,"5774",1471378090,"chat",NA,NA,"you have the equation right?"
"18097",157,"5774",1471378120,"chat",NA,NA,"2.5y means it will increase by 2.5 every year. with an initial cost of 13 at year 0"
"18098",157,"5608",1471378121,"chat",NA,NA,"Yes. I just wanted to make sure we were not supposed to get the cost from today"
"18099",157,"5774",1471378142,"chat",NA,NA,"im going to put 5"
"18100",157,"5608",1471378151,"problem","087HA_COL_S",1,"5"
"18101",157,"5608",1471378154,"chat",NA,NA,"done"
"18102",157,"5608",1471378205,"chat",NA,NA,"4?"
"18103",157,"5774",1471378215,"chat",NA,NA,"sure"
"18104",157,"5608",1471378221,"problem","090HN_COL_S",0,"4"
"18105",157,"5774",1471378231,"problem","090HN_COL_S",0,"4"
"18106",157,"5774",1471378332,"chat",NA,NA,"12-Jan"
"18107",157,"5774",1471378335,"problem","095HN_COL_S",1,"1/12"
"18108",157,"5608",1471378343,"problem","095HN_COL_S",1,"1/12"
"18109",157,"5608",1471378351,"chat",NA,NA,"next"
"18110",157,"5774",1471378371,"chat",NA,NA,"go with 100 for ab "
"18111",157,"5608",1471378379,"problem","094HA_COL_M1",1,"100"
"18112",157,"5774",1471378417,"problem","094HA_COL_M2",1,"64"
"18113",157,"5608",1471378473,"chat",NA,NA,"50?"
"18114",157,"5774",1471378485,"chat",NA,NA,"okay"
"18115",157,"5774",1471378490,"problem","097HD_COL_S",0,"50"
"18116",157,"5608",1471378495,"problem","097HD_COL_S",0,"50"
"18117",157,"5774",1471378505,"chat",NA,NA,"thanks thats it"
"18118",159,"3406",1473261140,"chat",NA,NA,"Hi, are you ready to start?"
"18119",159,"999",1473261156,"chat",NA,NA,"Hi, I am ready."
"18120",159,"3406",1473261179,"chat",NA,NA,"what sides do you think are most beneficial to answer this?"
"18121",159,"999",1473261189,"chat",NA,NA,"b"
"18122",159,"999",1473261195,"chat",NA,NA,"e"
"18123",159,"999",1473261214,"problem","008EG_COL_H1",1,"choice_1"
"18124",159,"999",1473261235,"chat",NA,NA,"what did you come up with?  30?"
"18125",159,"3406",1473261235,"chat",NA,NA,"I'll pick b, you pick 3"
"18126",159,"3406",1473261241,"chat",NA,NA,"e"
"18127",159,"3406",1473261244,"problem","008EG_COL_H1",1,"choice_1"
"18128",159,"999",1473261264,"chat",NA,NA,"I already did b...."
"18129",159,"3406",1473261274,"chat",NA,NA,"well so did i"
"18130",159,"3406",1473261282,"chat",NA,NA,"i guess we have one value to work with"
"18131",159,"999",1473261285,"chat",NA,NA,"my answer is 30"
"18132",159,"3406",1473261312,"chat",NA,NA,"we can't answer this question with only one value. lets move on to the next question"
"18133",159,"3406",1473261316,"problem","008EG_COL_H2",0,"30"
"18134",159,"999",1473261330,"chat",NA,NA,"I'm submitting 30.  "
"18135",159,"999",1473261332,"problem","008EG_COL_H2",0,"30"
"18136",159,"3406",1473261337,"chat",NA,NA,"ok"
"18137",159,"999",1473261353,"chat",NA,NA,"6"
"18138",159,"3406",1473261362,"chat",NA,NA,"for question 2?"
"18139",159,"999",1473261370,"chat",NA,NA,"ye"
"18140",159,"999",1473261371,"chat",NA,NA,"yes"
"18141",159,"3406",1473261375,"problem","013EN_COL_S",0,"6"
"18142",159,"3406",1473261379,"chat",NA,NA,"OK"
"18143",159,"999",1473261385,"problem","013EN_COL_S",0,"6"
"18144",159,"3406",1473261400,"chat",NA,NA,"3 for the graph quesiton"
"18145",159,"999",1473261409,"chat",NA,NA,"agree"
"18146",159,"3406",1473261411,"problem","015ED_COL_S",1,"3"
"18147",159,"999",1473261412,"problem","015ED_COL_S",1,"3"
"18148",159,"999",1473261423,"chat",NA,NA,"0"
"18149",159,"3406",1473261426,"chat",NA,NA,"16"
"18150",159,"999",1473261431,"chat",NA,NA,"16"
"18151",159,"3406",1473261433,"problem","018EA_COL_S",1,"16"
"18152",159,"999",1473261435,"problem","018EA_COL_S",1,"16"
"18153",159,"999",1473261473,"chat",NA,NA,"odd"
"18154",159,"3406",1473261479,"chat",NA,NA,"x is even and y is odd"
"18155",159,"3406",1473261482,"problem","030EN_COL_M2",1,"Odd"
"18156",159,"999",1473261492,"problem","030EN_COL_M1",1,"Odd"
"18157",159,"999",1473261526,"chat",NA,NA,"30"
"18158",159,"3406",1473261541,"chat",NA,NA,"I don't think that is right"
"18159",159,"3406",1473261545,"chat",NA,NA,"180 for a straight line"
"18160",159,"3406",1473261552,"chat",NA,NA,"110"
"18161",159,"999",1473261562,"chat",NA,NA,"110"
"18162",159,"3406",1473261566,"problem","020EG_COL_S",1,"110"
"18163",159,"999",1473261567,"problem","020EG_COL_S",1,"110"
"18164",159,"999",1473261590,"chat",NA,NA,"x2&#8722;9x+18"
"18165",159,"3406",1473261633,"chat",NA,NA,"x^2-3x-18=0"
"18166",159,"999",1473261645,"problem","101AD_COL_J1",0,"36"
"18167",159,"999",1473261675,"chat",NA,NA,"74"
"18168",159,"3406",1473261692,"chat",NA,NA,"ok"
"18169",159,"3406",1473261696,"problem","101AD_COL_J2",0,"74"
"18170",159,"999",1473261696,"problem","035ED_COL_S",0,"74"
"18171",159,"3406",1473261716,"problem","035ED_COL_S",0,"74"
"18172",159,"3406",1473261731,"chat",NA,NA,"that 74 was for the height question right?"
"18173",159,"999",1473261747,"chat",NA,NA,"affirmitive"
"18174",159,"3406",1473261753,"chat",NA,NA,"9 for the square quesiton"
"18175",159,"999",1473261757,"chat",NA,NA,"right"
"18176",159,"3406",1473261760,"problem","040MM_COL_S",0,"9"
"18177",159,"999",1473261762,"problem","040MM_COL_S",0,"9"
"18178",159,"3406",1473261815,"chat",NA,NA,"we both need to pick a value"
"18179",159,"3406",1473261818,"chat",NA,NA,"what are you picking"
"18180",159,"3406",1473261832,"chat",NA,NA,"we need n12 and n2 to solve"
"18181",159,"999",1473261853,"chat",NA,NA,"n12"
"18182",159,"999",1473261859,"problem","046MD_COL_H1",1,"choice_1"
"18183",159,"3406",1473261864,"problem","046MD_COL_H1",1,"choice_7"
"18184",159,"999",1473261867,"chat",NA,NA,"n12 = 2 "
"18185",159,"3406",1473261869,"chat",NA,NA,"n2 is 4"
"18186",159,"999",1473261900,"problem","046MD_COL_H2",0,"6"
"18187",159,"3406",1473261926,"chat",NA,NA,"i don't kinow that answer to this"
"18188",159,"999",1473261971,"chat",NA,NA,"990"
"18189",159,"3406",1473261979,"chat",NA,NA,"that doesn't make sense"
"18190",159,"3406",1473261982,"chat",NA,NA,"that is a 990"
"18191",159,"3406",1473261990,"chat",NA,NA,"% that the puppy will be male"
"18192",159,"3406",1473262004,"chat",NA,NA,"do you mean .99?"
"18193",159,"999",1473262006,"chat",NA,NA,"thought we said 6 for the puppy...i'm on the next one"
"18194",159,"3406",1473262015,"problem","046MD_COL_H2",0,"6"
"18195",159,"3406",1473262022,"chat",NA,NA,"you have to work with me and communicate"
"18196",159,"999",1473262039,"chat",NA,NA,"yes ma'am"
"18197",159,"3406",1473262043,"problem","042MN_COL_S",0,"990"
"18198",159,"999",1473262046,"chat",NA,NA,"i am so sorry"
"18199",159,"999",1473262066,"chat",NA,NA,"if the questions were numbered that would help"
"18200",159,"3406",1473262071,"chat",NA,NA,"agreed"
"18201",159,"3406",1473262078,"chat",NA,NA,"i didn't mean to snap"
"18202",159,"999",1473262088,"chat",NA,NA,"it's ok.  i still want to be friends while we work on this"
"18203",159,"3406",1473262113,"chat",NA,NA,"68 for the carpet quesiton?"
"18204",159,"999",1473262114,"chat",NA,NA,"so where are you now, ma'am?"
"18205",159,"999",1473262123,"chat",NA,NA,"carpet???"
"18206",159,"3406",1473262126,"chat",NA,NA,"on the carpet question"
"18207",159,"999",1473262134,"chat",NA,NA,"you may be ahead of me...catching up now"
"18208",159,"999",1473262137,"problem","042MN_COL_S",0,"990"
"18209",159,"3406",1473262137,"chat",NA,NA,"ok"
"18210",159,"3406",1473262146,"chat",NA,NA,"68 isn't right anyway"
"18211",159,"3406",1473262147,"chat",NA,NA,"hang on"
"18212",159,"999",1473262162,"chat",NA,NA,"i say 68 on the carpet"
"18213",159,"3406",1473262175,"chat",NA,NA,"but each square of carept is 9 square feet"
"18214",159,"3406",1473262178,"chat",NA,NA,"its 68/9"
"18215",159,"999",1473262189,"chat",NA,NA,"that is correct"
"18216",159,"3406",1473262193,"chat",NA,NA,"or 8, since you have to round up"
"18217",159,"999",1473262196,"chat",NA,NA,"to the nearest"
"18218",159,"999",1473262199,"chat",NA,NA,"round up"
"18219",159,"999",1473262207,"chat",NA,NA,"sorry.  I would round up."
"18220",159,"3406",1473262211,"chat",NA,NA,"so we agree on 8"
"18221",159,"3406",1473262213,"problem","044MM_COL_S",1,"8"
"18222",159,"999",1473262216,"chat",NA,NA,"We sure do."
"18223",159,"999",1473262230,"chat",NA,NA,"lots of bonus money at stake here!"
"18224",159,"999",1473262233,"problem","044MM_COL_S",0,"68"
"18225",159,"3406",1473262242,"chat",NA,NA,"I know!"
"18226",159,"3406",1473262249,"chat",NA,NA,"ok, lets do this one, and then compare answers"
"18227",159,"999",1473262256,"chat",NA,NA,"Grand idea!"
"18228",159,"3406",1473262376,"chat",NA,NA,"3"
"18229",159,"999",1473262379,"chat",NA,NA,"3"
"18230",159,"3406",1473262382,"problem","050MA_COL_S",1,"3"
"18231",159,"999",1473262390,"chat",NA,NA,"ok, agreed"
"18232",159,"999",1473262393,"problem","050MA_COL_S",1,"3"
"18233",159,"3406",1473262399,"chat",NA,NA,"ok slope quesiton"
"18234",159,"999",1473262416,"chat",NA,NA,"Slope question on deck now"
"18235",159,"999",1473262443,"chat",NA,NA,"The incercept is chosen by your collaboraion partner. "
"18236",159,"3406",1473262469,"chat",NA,NA,"ok, so pick a value for b, and i'll pick a value for m, using the equation y=mx+b"
"18237",159,"3406",1473262476,"chat",NA,NA,"we have the values for x and y"
"18238",159,"3406",1473262485,"chat",NA,NA,"m is -1/2"
"18239",159,"3406",1473262500,"chat",NA,NA,"wait, not quite"
"18240",159,"999",1473262520,"chat",NA,NA,"b should be 1, 3"
"18241",159,"3406",1473262539,"chat",NA,NA,"so m is -1/3"
"18242",159,"999",1473262563,"chat",NA,NA,"got it"
"18243",159,"3406",1473262575,"chat",NA,NA,"i'm not sure I'm doing this right, so i'll let you take the lead"
"18244",159,"3406",1473262579,"problem","063MG_COL_M2",1,"-1/3"
"18245",159,"3406",1473262582,"chat",NA,NA,"next question"
"18246",159,"999",1473262617,"chat",NA,NA,"It appears you are doing just fine.  You have excellent communication skills!  :)"
"18247",159,"999",1473262627,"problem","063MG_COL_M1",1,"1"
"18248",159,"3406",1473262629,"chat",NA,NA,"lol ok thanks"
"18249",159,"999",1473262637,"chat",NA,NA,"you are welcome"
"18250",159,"3406",1473262647,"chat",NA,NA,"for the tax question, i got $220"
"18251",159,"999",1473262714,"chat",NA,NA,"Hm.  I get 125000"
"18252",159,"3406",1473262743,"chat",NA,NA,"oh i did it backwards"
"18253",159,"3406",1473262744,"chat",NA,NA,"sorry"
"18254",159,"3406",1473262748,"chat",NA,NA,"you are right"
"18255",159,"3406",1473262757,"problem","051MN_COL_S",1,"125000"
"18256",159,"999",1473262780,"problem","051MN_COL_S",1,"125000"
"18257",159,"999",1473262800,"chat",NA,NA,"No worries on my end"
"18258",159,"3406",1473262817,"chat",NA,NA,"the diagonal question..."
"18259",159,"3406",1473262825,"chat",NA,NA,"is it 60?"
"18260",159,"999",1473262836,"chat",NA,NA,"Laughing here...I came up with double that for some reason"
"18261",159,"999",1473262850,"chat",NA,NA,"60...you are spot on"
"18262",159,"999",1473262855,"problem","060MG_COL_S",0,"60"
"18263",159,"3406",1473262858,"chat",NA,NA,"i multiplied 30*40 and then took half of that"
"18264",159,"3406",1473262862,"problem","060MG_COL_S",0,"60"
"18265",159,"3406",1473262866,"chat",NA,NA,"ok, next"
"18266",159,"3406",1473262895,"chat",NA,NA,"for the box plot question, is it 33?"
"18267",159,"999",1473262909,"chat",NA,NA,"yes"
"18268",159,"999",1473262915,"problem","065HD_COL_S",1,"33"
"18269",159,"3406",1473262921,"problem","065HD_COL_S",1,"33"
"18270",159,"999",1473262927,"chat",NA,NA,"this one isn't pleasant"
"18271",159,"3406",1473262950,"chat",NA,NA,"yeah, i don't remember how to do these, i couldn't do the triangle ones in the first part either"
"18272",159,"3406",1473262968,"chat",NA,NA,"it might be best to think of it as a rectangle"
"18273",159,"999",1473262973,"chat",NA,NA,"we need c and d i think"
"18274",159,"3406",1473262982,"chat",NA,NA,"ok, i'll trust you on this"
"18275",159,"3406",1473262985,"chat",NA,NA,"which will you take?"
"18276",159,"999",1473262989,"chat",NA,NA,"you go D"
"18277",159,"999",1473262992,"problem","082HG_COL_H1",1,"choice_2"
"18278",159,"3406",1473262996,"problem","082HG_COL_H1",1,"choice_3"
"18279",159,"999",1473262997,"chat",NA,NA,"length C = 8 "
"18280",159,"3406",1473263000,"chat",NA,NA,"d is 12.8"
"18281",159,"999",1473263041,"chat",NA,NA,"i'm going with 2"
"18282",159,"3406",1473263046,"problem","082HG_COL_H2",0,"2"
"18283",159,"999",1473263047,"chat",NA,NA,"what did you arrive at?"
"18284",159,"3406",1473263056,"chat",NA,NA,"i got that as well"
"18285",159,"999",1473263080,"problem","082HG_COL_H2",0,"2"
"18286",159,"3406",1473263101,"chat",NA,NA,"i have no idea how to do this one"
"18287",159,"999",1473263102,"chat",NA,NA,"I'm shrugging my shoulders on this one...."
"18288",159,"3406",1473263108,"chat",NA,NA,"ok"
"18289",159,"3406",1473263109,"chat",NA,NA,"lol"
"18290",159,"3406",1473263116,"chat",NA,NA,"is it delta x over delta y?"
"18291",159,"3406",1473263123,"chat",NA,NA,"i'm not sure beyond that though"
"18292",159,"3406",1473263141,"chat",NA,NA,"its 1"
"18293",159,"999",1473263151,"chat",NA,NA,"Ok...one"
"18294",159,"3406",1473263154,"problem","074HG_COL_S",0,"1"
"18295",159,"999",1473263164,"problem","074HG_COL_S",0,"1"
"18296",159,"3406",1473263171,"chat",NA,NA,"this semicirlce one i cannot do at all"
"18297",159,"999",1473263199,"chat",NA,NA,"i get 9"
"18298",159,"3406",1473263206,"chat",NA,NA,"ill trust you on that"
"18299",159,"3406",1473263211,"problem","084HM_COL_S",0,"9"
"18300",159,"999",1473263215,"problem","084HM_COL_S",0,"9"
"18301",159,"999",1473263240,"chat",NA,NA,"this one is yours...."
"18302",159,"3406",1473263249,"chat",NA,NA,"ok, let me write it out"
"18303",159,"3406",1473263278,"chat",NA,NA,"we need total number of students in each class and total number of cookies sold by each class"
"18304",159,"3406",1473263284,"chat",NA,NA,"you take cookies and i'll take students"
"18305",159,"3406",1473263296,"problem","092HD_COL_H1",1,"choice_5, choice_6"
"18306",159,"999",1473263342,"problem","092HD_COL_H1",1,"choice_3, choice_4"
"18307",159,"999",1473263352,"chat",NA,NA,"The total number of cookies per box was 30 The total number of boxes of cookies sold in class B was 135"
"18308",159,"3406",1473263364,"chat",NA,NA,"ok"
"18309",159,"3406",1473263424,"chat",NA,NA,"6.6 boxes"
"18310",159,"999",1473263437,"problem","092HD_COL_H2",1,"6.6"
"18311",159,"3406",1473263451,"chat",NA,NA,"there were 10 students in A and 15 students in b"
"18312",159,"999",1473263458,"chat",NA,NA,"Right"
"18313",159,"3406",1473263465,"problem","092HD_COL_S",0,"6.6"
"18314",159,"3406",1473263477,"chat",NA,NA,"graph question"
"18315",159,"999",1473263496,"problem","092HD_COL_S",0,"15"
"18316",159,"999",1473263516,"chat",NA,NA,"55"
"18317",159,"3406",1473263540,"chat",NA,NA,"I got 45"
"18318",159,"3406",1473263563,"chat",NA,NA,"i listed all the numbers and went with the 7th answer which is actually 50"
"18319",159,"999",1473263564,"chat",NA,NA,"45 it is"
"18320",159,"999",1473263572,"problem","075HD_COL_S",0,"45"
"18321",159,"3406",1473263573,"problem","075HD_COL_S",1,"50"
"18322",159,"3406",1473263583,"chat",NA,NA,"next question"
"18323",159,"999",1473263589,"chat",NA,NA,"so much fun!"
"18324",159,"3406",1473263595,"chat",NA,NA,"almost done!"
"18325",159,"3406",1473263668,"chat",NA,NA,"I got 85.9"
"18326",159,"999",1473263688,"chat",NA,NA,"we round it"
"18327",159,"3406",1473263699,"chat",NA,NA,"it said to the nearest 10th"
"18328",159,"999",1473263707,"chat",NA,NA,"yeup...that's what i got"
"18329",159,"3406",1473263711,"problem","091HA_COL_S",1,"85.9"
"18330",159,"999",1473263715,"problem","091HA_COL_S",1,"85.9"
"18331",159,"3406",1473263719,"chat",NA,NA,"last one!"
"18332",159,"3406",1473263759,"chat",NA,NA,"i think it is 75"
"18333",159,"3406",1473263769,"chat",NA,NA,"just by using the normal distribution on the graph"
"18334",159,"999",1473263784,"chat",NA,NA,"straightforward...i get 75"
"18335",159,"3406",1473263790,"problem","096HD_COL_J2",0,"75"
"18336",159,"999",1473263791,"problem","096HD_COL_J1",0,"75"
"18337",159,"3406",1473263792,"chat",NA,NA,"ok, thanks!"
"18338",161,"4193",1468526716,"chat",NA,NA,"Hello. "
"18339",161,"1299",1468526720,"chat",NA,NA,"How's it going?  Ready whenever you are."
"18340",161,"4193",1468526733,"chat",NA,NA,"It's going ok lol. I am not good at math. We can begin though. "
"18341",161,"1299",1468526758,"chat",NA,NA,"me either. lol"
"18342",161,"4193",1468526771,"chat",NA,NA,"haha well I will try my best :) "
"18343",161,"1299",1468526819,"chat",NA,NA,"Okay, so for the first, it'll be 1/2 or 50%."
"18344",161,"4193",1468526836,"chat",NA,NA,"Let's go with 1/2 since our answers have to be the same."
"18345",161,"1299",1468526844,"chat",NA,NA,"Cool."
"18346",161,"1299",1468526850,"problem","023ED_COL_J1",1,"1/2"
"18347",161,"4193",1468526853,"problem","023ED_COL_J2",1,"1/2"
"18348",161,"1299",1468526903,"chat",NA,NA,"2. I got about 5 people.  You?"
"18349",161,"4193",1468526909,"chat",NA,NA,"Is the second question 5.2? Because of 40% of 13"
"18350",161,"4193",1468526936,"chat",NA,NA,"We can go with 5 since .2 doesnt really count as a person"
"18351",161,"1299",1468526941,"chat",NA,NA,"Yeah, round up to 5, since we're talking about people?"
"18352",161,"1299",1468526943,"chat",NA,NA,"yeah, lol"
"18353",161,"4193",1468526950,"problem","028ED_COL_S",1,"5"
"18354",161,"1299",1468526954,"problem","028ED_COL_S",1,"5"
"18355",161,"4193",1468526978,"chat",NA,NA,"round down to 3 for this one or 3.5? "
"18356",161,"4193",1468526987,"chat",NA,NA,"oh "
"18357",161,"4193",1468526988,"chat",NA,NA,"wait "
"18358",161,"4193",1468526991,"chat",NA,NA,"lmao I didnt read the legend"
"18359",161,"4193",1468527001,"chat",NA,NA,"so 14? >_>"
"18360",161,"1299",1468527008,"chat",NA,NA,"haha, it's cool!  14 it is!"
"18361",161,"1299",1468527017,"problem","032EN_COL_S",1,"14"
"18362",161,"4193",1468527019,"problem","032EN_COL_S",1,"14"
"18363",161,"4193",1468527125,"chat",NA,NA,"2 out of every 15... in fraction form so 2/15?"
"18364",161,"4193",1468527131,"chat",NA,NA,"Because they dont even tell us how many is in a whole shipment."
"18365",161,"1299",1468527164,"chat",NA,NA,"Yeah, it doesn't even tell us how much the sample was, so would we assume that 2 was the whole sample size?"
"18366",161,"1299",1468527185,"chat",NA,NA,"In that case, wouldn't all 300 be expected to be dead?"
"18367",161,"4193",1468527218,"chat",NA,NA,"Out of the 15 in the sample 2 were found dead. Where did you get the 300? Sorry if it's a dumb question.."
"18368",161,"1299",1468527293,"chat",NA,NA,"Oh, mine says that a shipment of 300 batteries and a sample was selected at random, but only 2 were found dead, does yours not say that?"
"18369",161,"4193",1468527317,"chat",NA,NA,"Oh wow. How odd. Mine doesn't say anything about that. It just says a random sample of 15 and 2 were found dead."
"18370",161,"1299",1468527341,"chat",NA,NA,"wait, maybe we have info that the other doesn't to solve the whole problem?"
"18371",161,"4193",1468527350,"chat",NA,NA,"I think that may be the case lol. "
"18372",161,"1299",1468527404,"chat",NA,NA,"Okay, so that would be 40."
"18373",161,"1299",1468527416,"chat",NA,NA,"did you get that?"
"18374",161,"4193",1468527418,"chat",NA,NA,"Yeah I just got that number too"
"18375",161,"4193",1468527424,"chat",NA,NA,"Let's go with that haha "
"18376",161,"1299",1468527425,"chat",NA,NA,"awesome"
"18377",161,"1299",1468527433,"problem","045MD_COL_J1",1,"40"
"18378",161,"4193",1468527445,"problem","045MD_COL_J2",1,"40"
"18379",161,"1299",1468527465,"chat",NA,NA,"40 for the next one, too?"
"18380",161,"4193",1468527497,"chat",NA,NA,"yup"
"18381",161,"4193",1468527504,"chat",NA,NA,"that one was easier lol"
"18382",161,"1299",1468527506,"problem","034EN_COL_S",1,"40"
"18383",161,"4193",1468527514,"problem","034EN_COL_S",1,"40"
"18384",161,"1299",1468527534,"chat",NA,NA,"yeah. haha"
"18385",161,"1299",1468527587,"chat",NA,NA,"Does it give you the distance between PQ and NP, too?"
"18386",161,"4193",1468527614,"chat",NA,NA,"All mine says is that the midpoint of PQ is 30cm."
"18387",161,"4193",1468527624,"chat",NA,NA,"np is 12cm"
"18388",161,"1299",1468527644,"chat",NA,NA,"Okay, so 60?"
"18389",161,"4193",1468527666,"chat",NA,NA,"Yeah I believe so. We can go with 60 for mn"
"18390",161,"1299",1468527673,"problem","054MG_COL_M1",1,"60"
"18391",161,"4193",1468527718,"chat",NA,NA,"Going to submit that now and move to the next."
"18392",161,"1299",1468527728,"chat",NA,NA,"okay"
"18393",161,"4193",1468527732,"problem","054MG_COL_M2",1,"60"
"18394",161,"1299",1468527809,"chat",NA,NA,"I got 19."
"18395",161,"1299",1468527828,"chat",NA,NA,"For the number sequence one"
"18396",161,"4193",1468527842,"chat",NA,NA,"Sounds right on my end. Was doing it on paper lol "
"18397",161,"4193",1468527854,"problem","036MA_COL_S",1,"19"
"18398",161,"1299",1468527857,"chat",NA,NA,"me too!"
"18399",161,"1299",1468527863,"problem","036MA_COL_S",1,"19"
"18400",161,"4193",1468527891,"chat",NA,NA,"Did you get 4?"
"18401",161,"4193",1468527897,"chat",NA,NA,"for the extra "
"18402",161,"4193",1468527908,"chat",NA,NA,"So I think it would be 5 ounces? "
"18403",161,"1299",1468527924,"chat",NA,NA,"Yeah.  So, a total of 1.5 ?"
"18404",161,"4193",1468527947,"chat",NA,NA,"Yes! "
"18405",161,"1299",1468527956,"problem","038MN_COL_S",0,"1.5"
"18406",161,"4193",1468527973,"problem","038MN_COL_S",0,"1.5"
"18407",161,"1299",1468528000,"chat",NA,NA,"55 for the range, right?"
"18408",161,"4193",1468528021,"chat",NA,NA,"Yeah that's what I got as well"
"18409",161,"1299",1468528025,"problem","039MD_COL_S",1,"55"
"18410",161,"4193",1468528033,"problem","039MD_COL_S",1,"55"
"18411",161,"4193",1468528040,"chat",NA,NA,"almost to the halfway point lol"
"18412",161,"1299",1468528046,"chat",NA,NA,"Almost! "
"18413",161,"4193",1468528103,"chat",NA,NA,"Did you get 16 for the cube one?"
"18414",161,"1299",1468528128,"chat",NA,NA,"Yes"
"18415",161,"1299",1468528133,"chat",NA,NA,"Looks good"
"18416",161,"4193",1468528136,"chat",NA,NA,"Ok cool "
"18417",161,"1299",1468528138,"problem","043MM_COL_S",0,"16"
"18418",161,"4193",1468528139,"problem","043MM_COL_S",0,"16"
"18419",161,"4193",1468528223,"chat",NA,NA,"what value are you picking for the hint?"
"18420",161,"4193",1468528242,"chat",NA,NA,"I dont know trigonometry lol "
"18421",161,"1299",1468528259,"chat",NA,NA,"I will pick value of x and you pick value of y, then we can get the height?"
"18422",161,"4193",1468528268,"chat",NA,NA,"ok sounds good"
"18423",161,"4193",1468528278,"problem","078HM_COL_H1",1,"choice_1"
"18424",161,"4193",1468528286,"chat",NA,NA,"y is 214.23"
"18425",161,"1299",1468528287,"problem","078HM_COL_H1",1,"choice_0"
"18426",161,"1299",1468528294,"chat",NA,NA,"x is 200"
"18427",161,"1299",1468528391,"chat",NA,NA,"one sec, almost got it, i think"
"18428",161,"1299",1468528443,"chat",NA,NA,"i got 77.43?"
"18429",161,"4193",1468528471,"chat",NA,NA,"That sounds good"
"18430",161,"1299",1468528494,"problem","078HM_COL_H2",1,"77.43"
"18431",161,"4193",1468528499,"problem","078HM_COL_H2",1,"77.43"
"18432",161,"1299",1468528581,"chat",NA,NA,"1/8 on the coin toss?"
"18433",161,"4193",1468528607,"chat",NA,NA,"Yeah 1/8 "
"18434",161,"1299",1468528611,"problem","058MD_COL_S",0,"1/8"
"18435",161,"4193",1468528619,"problem","058MD_COL_S",0,"1/8"
"18436",161,"1299",1468528647,"chat",NA,NA,"$1.41 for the next one?"
"18437",161,"4193",1468528660,"chat",NA,NA,"Yeah, that is what I got as well "
"18438",161,"4193",1468528668,"chat",NA,NA,"1.41"
"18439",161,"1299",1468528679,"problem","069HN_COL_S",0,"1.41"
"18440",161,"4193",1468528683,"problem","069HN_COL_S",0,"1.41"
"18441",161,"4193",1468528744,"chat",NA,NA,"Are any of your measurements different? Mine says my floor is 25ft by 35ft"
"18442",161,"1299",1468528771,"chat",NA,NA,"Yeah.  Mine says mine is 20x42.  Does it still say one roll is 64ft^2?"
"18443",161,"4193",1468528790,"chat",NA,NA,"Mine says: \You and your collaboration partner each wish to cover your attic floors with insulation. One roll of insulation will cover 64 square feet.  Your floor measures 25 feet by 35 feet.\"""""
"18444",161,"1299",1468528818,"chat",NA,NA,"Okay.  So, for the answers, for my floor, we will need 14 rolls and for yours we will need 12 rolls."
"18445",161,"1299",1468528840,"chat",NA,NA,"So for us both, it will be 26 rolls"
"18446",161,"4193",1468528884,"chat",NA,NA,"I am slightly lost on the first question, how many I need for myself. I thought I only needed one but I think I'm reading the problem wrong lol"
"18447",161,"1299",1468528953,"chat",NA,NA,"haha, it's okay.  What I did was to just see how big the floor was by multiplying the two numbers, then divided by 64, since there is 64 ft on a roll, and that gave me how many rolls."
"18448",161,"4193",1468528996,"chat",NA,NA,"Ohh so given that I would need 1.9 if I'm rounding it"
"18449",161,"4193",1468529016,"chat",NA,NA,"I assume the 1st part of this question will be different for both of us since we have different floor measurements. "
"18450",161,"4193",1468529054,"chat",NA,NA,"Yours is 1.6?"
"18451",161,"1299",1468529068,"chat",NA,NA,"Well, 35X25 = 875, then 875/64...gives us 13.67, but we have to round up because we need enough to cover the whole floor."
"18452",161,"4193",1468529093,"chat",NA,NA,"OH "
"18453",161,"1299",1468529095,"chat",NA,NA,"That was the math for your floor.  For mine, the answer came out to 14 rolls, after rounding up."
